#OTU ID,1,2,3,4,5,6,7,8,9,10,11,12,BCU1_2,BCU1_3,BCU2_1,BCU2_2,BCU3_1,BCU3_3,BCU4_1,BCU4_2,BCU4_3,BCW1_1,BCW1_2,BCW1_3,BCW2_1,BCW2_2,BCW2_3,BCW3_1,BCW3_2,BCW3_3,BCW4_1,BCW4_2,BCW4_3,S1_1,S1_2,S1_3,S2_1,S2_2,S2_3,S3_1,S3_2,S3_3,S4_1,S4_2,S4_3,SCK_1,SCK_2,SCK_3
OTU1119,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0
OTU112,0,0,1,0,0,0,0,0,0,0,0,0,14,10,3,15,3,85,5,0,0,2,29,8,0,1,12,5,0,15,285,5,0,5,14,7,5,8,10,7,3,12,0,0,0,3,0,6
OTU1120,1,0,2,0,0,0,0,0,0,0,0,0,1,6,0,0,10,3,1,2,0,11,2,1,0,7,0,24,0,0,3,6,0,0,0,0,0,2,0,5,0,0,0,0,0,1,0,1
OTU1121,0,0,1,0,0,0,0,0,0,1,0,0,2,3,4,1,4,2,0,1,1,0,1,5,0,0,0,43,3,1,0,0,2,3,0,0,1,6,0,1,0,0,0,1,4,0,2,2
OTU1122,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,7,23,1,0,0,0,0,0,0,31,32,0,9,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,3
OTU1123,2,0,0,0,0,0,0,0,0,0,0,0,2,12,3,3,7,6,2,0,0,4,2,5,11,6,16,14,0,1,1,0,0,2,1,16,13,12,11,19,2,4,1,0,0,2,0,1
OTU1124,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,8,0,0,0,0,0,0,1,5,2,3,11,0,0,0,0,0,0,0,0,0,1,2,7,0,0,1,0,0,0,1,1
OTU1125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,43,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
OTU1126,0,1,0,0,7,6,19,3,5,3,5,4,5,0,0,0,0,1,0,4,25,1,1,2,0,0,0,2,23,4,0,8,0,5,4,1,1,1,3,3,11,1,15,7,20,0,2,0
OTU1127,0,2,0,0,1,0,0,0,0,0,1,2,8,0,0,0,0,1,0,2,0,0,20,0,0,0,0,0,5,2,0,0,4,0,0,0,0,0,0,0,3,1,3,4,1,0,5,0
OTU1128,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,4,13,0,0,4,0,0,0,3,8,19,1,0,6,3,1,0,2,4,0,1,17,5,10,7,8,3,1,2
OTU1129,0,2,0,3,4,5,2,16,14,6,1,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3,2,3,0,1,0,0,0,0,0,0,0,4,0
OTU113,41,9,33,0,0,2,0,1,1,1,2,0,32,55,17,43,122,17,10,9,7,25,68,101,6,38,54,31,2,73,31,11,17,16,45,42,21,62,25,42,10,5,2,1,0,27,6,25
OTU1130,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,1,0,0,0,1,0,7,1,9,2,0,0,0,15,0,0,1,0,3,0,1,1,0,0,0,0,0,0,0,0,0
OTU1131,0,0,0,0,1,2,3,0,4,5,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0
OTU1132,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,3,0,0,0,0,0,2,1,1,28,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
OTU1133,0,7,0,0,0,0,0,0,0,0,0,4,2,0,1,0,0,3,0,2,8,0,0,0,0,0,4,0,12,0,0,0,0,6,2,2,12,3,4,0,2,0,0,3,7,0,8,0
OTU1134,13,12,21,2,1,1,2,2,2,0,0,0,5,0,2,1,3,13,3,6,30,5,2,0,2,1,8,0,16,3,1,1,2,9,6,4,15,14,17,10,4,19,16,9,10,11,10,14
OTU1135,0,0,2,0,0,0,0,1,0,0,0,0,0,12,6,0,7,0,0,0,0,6,0,2,50,0,0,10,1,0,0,1,0,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0
OTU1136,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,16,0,0,3,3,0,0,0,0,0,0,6,1,3,1,0,0,2,0,0,0,3,3,11,0,4,19,3,29,3,2,1
OTU1137,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8,2,24,2,0,0,0,0,0,0,1,4,0,0,0,9,0,0,0,0,0,1,0,1,1,1,2,0,0,0,0,0
OTU1138,1,6,2,3,3,2,2,2,3,3,1,2,11,0,8,0,1,0,6,11,4,23,11,11,2,1,4,0,12,1,1,6,13,0,3,4,3,4,2,1,2,1,2,5,4,1,4,1
OTU1139,0,0,1,0,0,1,0,0,0,0,0,0,1,5,2,5,5,0,0,1,0,0,0,2,2,16,0,2,0,3,0,0,1,0,1,1,3,1,0,1,0,0,0,1,0,0,0,2
OTU114,96,2,65,0,0,0,0,0,0,0,0,0,6,58,5,19,6,27,33,0,0,13,114,53,2,5,29,1,0,11,65,17,1,10,16,38,11,15,9,5,6,7,3,1,0,53,0,51
OTU1140,2,16,1,3,0,0,0,4,0,8,4,7,1,0,0,0,2,8,1,2,3,0,0,0,0,0,2,0,0,0,0,1,0,4,0,0,6,5,11,8,5,10,9,15,6,3,22,2
OTU1141,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,2,0,12,3,0,0,4,3,2,0,1,1,0,0,11,1,3,1,1,8,2,0,3,1,1,2,0,1,0,0,1,0,1
OTU1142,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2,1,1,0,0,0,4,0,3,2,5,3,2,0,0,8,1,0,1,0,1,0,3,1,1,1,0,0,0,0,0,0,1
OTU1143,2,3,3,0,2,0,0,1,0,0,0,0,5,0,0,1,0,6,3,4,3,0,1,0,0,0,0,4,1,0,1,2,4,0,11,3,1,8,7,10,9,16,14,8,16,4,2,1
OTU1144,4,6,2,41,55,36,49,19,31,14,23,22,19,6,0,2,2,19,0,15,4,5,28,3,0,1,3,5,31,19,18,2,13,10,9,5,3,5,8,3,24,7,6,12,3,4,7,2
OTU1145,1,1,0,6,8,4,3,6,2,4,10,1,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,3,0,1,1,1,2,2,0
OTU1146,0,9,1,9,17,8,2,16,7,1,1,1,2,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,5,1,0,0,6,3,3,0,0,2,2,3,2,8,5,6,0,18,0
OTU1147,0,3,0,4,1,0,1,1,0,6,2,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,1,4,0,0,2,4,5,2,0,2,0
OTU1148,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,2,0,10,0,0,6,0,0,4,0,34,1,0,6,0,1,2,0,2,0,0,2,1,0,4,0,0,0,0,0
OTU1149,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,13,0,0,0,0,0,0,1,23,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5,13,0,0,0
OTU115,5,40,2,82,67,82,65,57,54,56,71,22,30,6,9,1,2,48,14,30,6,7,6,4,1,0,10,3,5,22,2,6,11,67,47,34,42,24,38,20,45,22,59,19,11,5,44,5
OTU1150,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,4,12,0,0,0,0,0,0,0,13,0,1,0,1,0,0,0,1,3,5,7,0,1,1,1,8,3,0,3
OTU1151,9,2,9,0,4,1,1,2,0,0,0,0,0,0,0,0,0,1,0,5,19,0,0,0,0,0,0,5,19,0,1,0,3,0,0,1,3,1,0,3,1,0,2,10,5,1,0,2
OTU1152,0,9,1,7,13,3,3,9,10,4,0,1,1,0,0,0,0,1,0,3,10,0,1,1,0,0,1,0,1,0,0,0,1,2,2,1,1,0,0,6,2,11,1,8,7,0,6,0
OTU1153,2,6,3,0,1,0,2,1,0,0,3,0,1,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,9,0,0,0,0,1,2,0,2,0,0,2,0,1,0,1,2,3,7,0
OTU1154,0,3,0,12,10,8,1,3,4,6,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1
OTU1155,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
OTU1156,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,14,0,6,1
OTU1157,15,0,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19,0,12
OTU1158,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,7
OTU1159,12,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,18
OTU116,1,37,3,28,33,20,21,16,28,93,94,23,14,12,7,0,0,5,2,8,4,5,12,2,1,0,4,1,5,12,7,2,5,45,4,51,13,3,8,5,17,6,5,2,9,0,31,2
OTU1160,7,0,3,2,0,0,0,0,0,0,0,0,11,0,0,2,0,0,0,6,0,3,5,1,0,1,0,0,0,0,1,0,5,1,9,2,0,3,2,0,0,0,0,0,0,8,0,10
OTU1161,9,6,2,14,8,4,3,3,4,9,5,4,10,5,8,1,0,9,4,11,0,10,8,6,11,0,14,0,1,5,6,6,8,11,16,9,9,3,5,5,2,6,2,1,4,8,10,6
OTU1162,15,1,18,0,0,0,0,0,0,0,0,0,0,2,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,1,0,0,0,0,0,2,0,0,0,30,0,20
OTU1163,21,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,0,11
OTU1164,1,1,4,17,5,0,0,1,0,0,0,6,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,1,2,0,2,0,1,4,2,0,0
OTU1165,2,9,3,15,14,15,14,14,22,21,6,12,0,0,1,0,1,1,0,1,1,0,1,1,0,0,2,0,1,0,0,0,1,1,3,3,2,0,1,2,2,1,0,2,2,5,10,2
OTU1166,0,0,0,0,3,3,1,9,3,8,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU1167,6,16,11,20,34,47,60,51,103,75,39,58,3,3,7,0,0,3,0,2,0,1,0,1,0,1,3,1,0,1,1,0,0,15,5,14,14,0,5,2,13,3,0,1,1,4,8,8
OTU1168,3,0,0,7,2,6,15,3,1,5,5,4,3,2,0,0,1,6,2,5,0,6,3,1,0,1,0,3,3,0,1,2,1,1,3,5,3,2,1,5,0,2,1,2,4,1,1,2
OTU1169,0,1,0,0,1,4,0,4,13,5,19,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,1,0,1,0
OTU117,45,47,37,65,50,17,36,52,27,104,19,78,41,48,16,19,33,66,28,44,57,16,76,37,4,45,43,24,46,68,88,29,37,61,64,87,50,63,56,40,89,113,124,75,81,42,49,41
OTU1170,0,1,0,20,6,7,16,31,15,23,57,1,0,1,1,0,1,2,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,2,3,1,4,2,7,7,9,7,6,5,5,0,1,0
OTU1171,0,0,0,10,6,0,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU1172,2,0,0,0,0,0,0,0,0,0,0,0,6,1,1,1,2,5,6,0,0,5,0,1,2,3,1,0,0,0,1,10,0,14,13,2,12,9,6,10,1,5,2,0,0,1,0,0
OTU1173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
OTU1174,2,1,2,0,1,0,0,0,1,0,0,0,0,1,0,2,0,10,2,1,0,0,0,0,0,0,1,0,1,0,0,5,1,3,4,1,3,13,2,19,0,11,3,10,10,4,0,13
OTU1175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,36,0,0,0,0,0,0,1,0,0,0,0,0,12,0,0,0,0,0,2,0,1,0,1,2,0,0,0,0,0
OTU1176,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,2,0,0,1,0,2,2,13,7,1,1,0,0,1,0
OTU1177,3,0,0,0,0,2,2,3,0,1,2,0,0,0,0,0,0,5,0,1,5,0,0,0,0,0,2,0,3,0,0,1,0,2,0,0,9,0,9,6,3,10,0,7,2,0,0,1
OTU1178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,16,0,0,0,1,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
OTU1179,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,0,1,1,3,7,3,5,1,5,1,4
OTU118,25,2,10,13,15,95,58,18,127,198,89,168,4,3,1,2,1,5,0,0,22,0,12,1,0,0,0,2,19,5,2,0,0,12,14,11,11,2,3,17,6,1,2,9,23,9,6,18
OTU1180,1,0,1,0,0,0,0,0,0,0,0,0,6,0,0,1,2,5,0,0,6,0,2,0,0,0,3,0,0,3,2,6,0,3,2,3,0,0,1,0,2,2,4,0,1,0,0,1
OTU1181,1,1,0,15,10,3,4,4,6,3,1,7,5,0,0,0,0,2,0,11,2,0,7,0,0,0,0,4,0,9,0,2,5,4,4,1,2,1,0,2,5,2,12,1,5,0,2,1
OTU1182,0,18,0,1,2,1,0,3,0,1,0,0,0,0,0,0,2,2,0,0,1,0,0,1,2,0,0,2,0,1,0,0,0,1,2,0,4,1,1,7,0,1,1,4,2,0,8,0
OTU1183,3,2,1,0,0,0,0,1,0,0,0,0,2,7,1,0,6,6,26,5,2,2,1,6,1,4,3,2,4,0,13,24,0,4,1,4,0,6,2,5,1,2,3,3,1,7,2,7
OTU1184,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,8,0,3,4,0,0,1,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU1185,4,7,6,7,8,5,5,3,3,3,7,0,2,0,0,0,1,1,0,5,1,0,1,0,0,0,0,4,0,1,0,0,2,3,1,0,1,1,4,9,2,0,0,1,4,10,5,6
OTU1186,0,2,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,5,0,3,0,3,0,0,7,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,2,0,2,0
OTU1187,1,2,0,3,3,2,2,1,3,4,0,7,7,3,0,0,0,5,2,6,2,2,0,9,0,0,5,0,1,1,0,4,8,12,7,5,9,1,0,1,9,0,16,2,5,0,16,0
OTU1188,1,3,7,0,2,2,0,0,0,0,0,0,3,1,0,1,0,3,0,12,3,0,1,1,0,0,0,4,0,0,0,0,6,0,0,1,0,0,1,1,0,0,0,2,3,2,1,2
OTU1189,1,1,0,7,0,0,1,4,0,2,1,1,1,0,0,0,0,1,1,5,4,0,0,2,0,0,5,0,6,1,0,2,2,0,1,0,1,1,1,1,1,2,7,7,3,1,5,0
OTU119,45,110,43,137,105,80,94,92,72,108,90,110,343,61,44,52,55,182,52,184,151,149,216,92,23,18,154,145,209,270,48,78,239,142,160,159,129,121,115,85,165,159,179,103,90,35,84,28
OTU1190,6,0,4,0,0,0,0,0,0,0,0,0,1,2,0,1,0,2,4,4,8,0,3,0,7,0,0,0,0,3,4,7,5,0,0,0,0,5,1,1,1,1,2,0,1,4,0,11
OTU1191,2,0,2,0,0,0,0,0,0,0,0,0,3,1,1,2,0,1,0,0,0,11,12,3,0,0,9,0,0,2,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
OTU1192,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,1,0,1,0,0,0,6,7,7,3,0,5,2,0,2,8,0,0,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0
OTU1193,0,0,4,0,0,0,1,3,2,3,0,0,0,4,1,1,4,2,3,1,0,5,5,9,1,4,10,1,1,12,9,16,1,0,1,0,2,0,0,1,2,0,1,0,1,5,0,1
OTU1194,3,11,8,51,39,27,49,31,33,45,50,54,2,4,1,0,1,2,0,18,1,0,0,2,0,0,0,0,6,1,0,2,13,12,6,11,18,0,6,6,19,3,3,5,3,3,10,3
OTU1195,2,0,0,0,0,0,0,0,0,0,0,0,5,2,5,0,0,0,0,0,0,12,0,8,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0
OTU1196,1,0,2,0,5,4,5,1,0,4,1,1,1,2,0,0,0,3,0,3,0,0,3,5,0,0,0,0,0,0,0,0,12,1,4,1,0,0,0,1,0,0,0,1,0,0,1,1
OTU1197,2,1,4,0,1,0,0,0,0,0,0,0,15,10,0,6,9,1,0,6,0,0,20,6,0,11,3,0,0,3,1,1,6,5,23,2,2,1,1,1,1,12,0,1,0,8,0,4
OTU1198,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,3,1,0,0,1,3,6,2,0,8,0,0,1,9,4,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0
OTU1199,0,0,0,0,0,0,0,0,0,0,0,0,6,2,5,0,0,3,0,1,0,7,0,20,2,0,1,0,0,0,0,0,9,2,1,5,4,0,1,1,0,0,0,1,0,0,0,0
OTU12,0,0,0,0,0,0,1,0,0,0,0,0,4,5,0,0,0,38,2,87,0,1,1,3,1,7,0,0,0,659,2,2,956,8,101,35,3,4,1,11,576,4,0,5,2,0,1,0
OTU120,1,90,1,234,188,170,224,109,215,152,172,129,62,20,7,5,3,33,17,100,93,60,73,35,3,1,41,4,159,50,29,31,86,98,90,76,71,18,68,17,55,48,49,80,88,8,125,1
OTU1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU1201,13,3,26,2,0,0,0,1,0,3,0,0,2,0,0,1,3,7,0,3,3,0,0,0,0,1,2,16,0,0,1,0,0,0,1,0,0,0,2,3,0,8,0,5,4,16,2,12
OTU1202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU1203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,4,3,1,29,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
OTU1204,5,0,12,0,0,0,0,0,0,0,0,0,2,16,2,2,6,2,0,0,0,4,2,7,6,7,1,7,0,0,5,0,3,3,4,10,2,4,2,3,1,0,0,1,0,5,0,9
OTU1205,0,8,0,4,11,7,7,3,6,6,14,2,1,0,0,0,0,2,0,4,7,1,0,0,0,0,1,2,3,8,1,0,16,1,1,0,2,0,6,2,5,4,3,1,4,0,6,0
OTU1206,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,13,0,0,0,0,0,2,0,13,0,16,0,4,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2
OTU1207,1,10,0,10,9,5,6,12,12,21,6,18,3,0,1,0,0,0,0,5,9,0,1,0,0,0,0,0,13,1,0,0,2,2,6,0,0,2,5,1,11,3,0,24,7,1,6,1
OTU1208,0,1,0,5,11,6,20,2,2,3,18,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,2,3,0,0,1,0,2,2,1,1,2,0,3,2,0,4,4,0,1,0
OTU1209,0,0,2,12,2,1,6,2,2,2,2,1,1,1,0,0,3,1,0,0,15,0,0,0,0,0,0,1,23,0,0,0,1,1,2,0,0,0,1,1,3,0,1,0,3,0,0,0
OTU121,1,0,3,16,8,0,1,7,0,6,0,0,3,5,14,0,0,34,2,10,1,2,1,2,0,2,2,0,1,3,0,1,13,29,54,12,106,39,23,12,8,52,11,12,1,2,1,3
OTU1210,1,0,1,0,1,0,0,0,0,0,0,0,4,0,1,0,1,2,0,3,0,4,14,2,0,0,4,0,0,0,0,0,9,4,8,4,0,0,1,1,3,0,1,0,0,0,0,0
OTU1211,0,1,1,4,3,10,4,1,8,7,6,6,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
OTU1212,3,6,7,7,4,0,4,11,2,3,2,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,1,1,4,0,0,0,0,4,0,2,1,1,6,6,2,5,1,3,8,3,5,3
OTU1213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,9,1,0,0,0,0,0,1,4,13,4,10,0,2,1,0,0,0,0,1,2,5,1,4,0,0,0,0,0,0,0,0
OTU1214,2,0,3,0,0,0,0,0,0,0,0,0,1,2,3,4,11,2,0,0,0,1,0,2,0,14,4,7,0,0,19,2,0,1,2,3,0,11,2,10,0,1,0,0,0,3,0,5
OTU1215,1,3,3,7,2,0,0,6,1,0,0,0,8,0,8,8,6,3,1,0,1,1,16,1,2,5,0,1,0,0,1,1,0,1,4,1,3,0,3,1,0,0,1,0,1,1,3,7
OTU1216,32,2,28,0,1,1,0,1,1,0,1,0,5,2,0,1,9,1,2,3,0,6,9,6,0,1,0,0,0,2,16,0,2,1,6,4,0,2,1,6,1,1,0,3,2,20,1,13
OTU1217,0,0,0,0,1,8,4,7,2,1,20,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,1,0,0,0,1,0,0,0,0,0
OTU1218,9,0,7,0,0,0,0,0,0,0,0,0,2,5,1,9,2,26,33,0,0,3,0,2,4,4,3,0,0,2,56,18,0,1,2,7,3,6,1,4,5,6,12,0,0,5,0,3
OTU1219,0,0,0,17,12,5,12,4,3,11,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,1,0,0,0,0,0,0,1,0,0,5,0,1
OTU122,4,65,8,63,35,12,48,109,16,24,7,7,2,7,1,5,24,43,3,37,16,5,1,1,3,2,10,11,8,3,0,2,1,42,18,23,98,27,161,158,71,168,19,230,123,2,48,4
OTU1220,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,9,0,0,0,0,0,1,1,0,0,0,12,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0
OTU1221,1,2,1,0,0,0,0,1,0,0,1,0,1,2,2,2,0,1,0,1,1,1,2,2,0,0,1,0,0,0,0,2,1,6,9,5,6,8,7,0,0,0,2,0,0,0,0,1
OTU1222,1,1,1,0,0,0,0,0,0,1,0,0,3,5,0,9,0,3,0,1,0,2,2,4,0,15,0,0,0,1,0,2,6,2,0,0,0,10,2,2,0,2,0,2,0,3,1,3
OTU1223,13,15,20,7,1,1,4,1,0,0,1,1,0,2,1,4,6,4,0,0,1,0,1,1,0,0,0,0,0,0,0,0,12,1,2,2,7,3,3,7,7,12,0,7,1,14,6,18
OTU1224,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,4,11,22,0,0,1,3,3,1,0,1,3,0,0,9,3,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0
OTU1225,1,0,0,0,0,0,0,0,0,0,0,0,1,18,9,12,13,3,1,1,0,11,1,5,7,24,12,17,0,2,0,5,0,0,0,8,0,8,5,3,2,0,0,0,0,1,0,2
OTU1226,2,0,4,0,0,0,0,0,0,0,0,0,2,0,0,9,2,3,0,0,0,0,0,1,0,2,14,5,0,4,0,0,0,1,4,1,1,1,3,3,4,4,0,2,0,1,1,0
OTU1227,0,0,0,1,1,0,1,2,0,0,1,0,1,38,0,0,0,0,0,1,1,0,1,2,0,0,0,1,1,3,0,0,3,0,0,1,0,2,0,0,1,0,0,1,3,1,0,0
OTU1228,0,0,0,0,0,0,0,0,1,0,0,0,2,0,4,5,0,4,7,0,0,4,0,0,2,10,8,2,0,1,0,3,0,0,0,1,2,5,1,0,0,1,2,0,0,0,0,0
OTU1229,1,1,2,2,5,1,4,2,0,2,2,1,4,0,2,9,0,1,0,3,6,0,1,0,0,15,0,0,7,1,0,2,2,0,1,0,1,7,2,0,0,0,1,0,0,1,1,2
OTU123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,24,84,0,0,0,0,0,1,0,28,383,0,19,0,0,0,0,0,0,0,1,4,3,4,3,0,0,0,0,0,0,0,0
OTU1230,3,0,8,0,0,0,0,0,0,0,0,0,7,0,0,1,0,3,0,1,0,1,2,1,0,0,0,1,0,1,0,6,0,8,4,4,0,1,1,1,1,8,0,1,1,2,0,6
OTU1231,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2,4,0,3,2,1,1,1,14,3,3,2,0,2,2
OTU1232,0,0,0,0,1,0,0,0,0,0,2,0,5,0,1,0,0,2,0,15,4,6,1,1,2,0,3,0,6,0,0,0,8,2,3,2,0,1,0,0,5,1,1,2,2,1,0,0
OTU1233,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,16,1,0,2,0,0,0,0,0,2,0,10,0,0,0,0,0,0,1,1,4,3,7,1,2,0,3,0,2,3,0,5,0
OTU1234,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,1,0,21,3,5,3,0,0,0,2,3,0,3
OTU1235,0,1,1,0,0,0,1,0,0,0,0,0,16,2,2,1,0,1,5,13,0,20,10,13,4,0,5,0,0,6,8,6,25,10,9,6,15,6,11,0,4,1,12,2,2,2,0,0
OTU1236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,34,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
OTU1237,11,8,15,14,6,11,12,13,10,3,4,1,23,17,7,7,1,9,1,17,4,7,26,16,8,3,3,4,1,2,4,6,34,16,16,11,6,5,10,11,27,13,8,8,5,26,12,18
OTU1238,1,13,0,4,3,9,8,7,7,13,9,22,1,1,0,0,1,4,0,0,1,0,0,0,0,0,3,0,2,0,0,0,0,1,0,3,2,1,3,0,6,1,0,6,4,1,10,5
OTU1239,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,3,3,11,2,2,2,4,3,1,2,2
