#OTU ID,1,2,3,4,5,6,7,8,9,10,11,12,BCU1_2,BCU1_3,BCU2_1,BCU2_2,BCU3_1,BCU3_3,BCU4_1,BCU4_2,BCU4_3,BCW1_1,BCW1_2,BCW1_3,BCW2_1,BCW2_2,BCW2_3,BCW3_1,BCW3_2,BCW3_3,BCW4_1,BCW4_2,BCW4_3,S1_1,S1_2,S1_3,S2_1,S2_2,S2_3,S3_1,S3_2,S3_3,S4_1,S4_2,S4_3,SCK_1,SCK_2,SCK_3,taxonomy
OTU3115,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,7,0,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae
OTU3116,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,Bacteria;Proteobacteria;Betaproteobacteria;AY234747_o;AY234747_f;AY234747_g
OTU3117,7,2,6,0,0,2,0,1,0,0,0,0,2,0,2,3,1,6,1,0,2,3,0,0,0,0,7,1,1,2,0,2,0,6,2,0,4,12,6,7,1,6,8,2,0,12,2,11,Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Haliangiaceae;HM748650_g
OTU3118,4,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,2,0,0,0,0,0,2,1,1,Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Sandaracinaceae;FJ444747_g
OTU3119,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Gemmata_f;FJ625346_g
OTU312,0,0,0,0,0,0,0,0,0,0,0,0,2,7,10,28,14,13,5,4,9,0,0,19,8,65,21,41,1,4,0,0,4,0,1,3,3,23,2,6,4,0,1,0,0,0,0,0,Bacteria;Cyanobacteria;JF417809_c;JF417809_o;JF417809_f;JF417809_g
OTU3120,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,Bacteria;Chloroflexi;EU335161_c;EU335161_o;EU335161_f;GQ487889_g
OTU3121,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Inquilinus
OTU3122,60,19,58,30,23,2,9,8,2,5,1,8,6,6,1,0,3,25,2,5,2,1,7,6,1,1,4,4,4,6,7,1,2,7,14,20,8,13,11,18,22,33,11,35,12,55,17,55,Bacteria;Acidobacteria;CP015136_c;CP015136_o;CP015136_f;GU260705_g
OTU3123,1,0,2,0,0,0,0,0,0,0,0,24,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,4,0,1,Bacteria;Acidobacteria;Solibacteres;EU445199_o;EU445199_f;HM748715_g
OTU3124,19,1,12,3,2,1,0,5,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,4,0,1,0,11,1,8,Bacteria;Acidobacteria;HM185886_c;HM185886_o;HM185886_f;DQ906882_g
OTU3125,1,0,5,3,5,4,5,7,3,8,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,3,1,1,4,0,1,0,3,0,2,Bacteria;Proteobacteria;Deltaproteobacteria;FM253572_o;EU335336_f;EU335336_g
OTU3126,4,1,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,6,Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Brevibacillus
OTU3127,12,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,8,Bacteria;Proteobacteria;Gammaproteobacteria;EF573277_o;EF573277_f
OTU3128,0,6,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,3,5,1,Unassigned
OTU3129,4,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,8,0,3,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Phyllobacteriaceae;Mesorhizobium
OTU313,0,0,1,0,0,0,0,0,0,0,0,0,3,23,17,17,24,9,11,0,0,20,5,15,12,27,78,50,0,3,29,28,0,0,2,1,15,27,5,5,0,1,1,0,0,0,0,1,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Parvibaculum_f;AF370880_g
OTU3130,1,7,3,2,1,0,1,3,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,8,0,0,5,3,8,7,3,Bacteria;Cyanobacteria;JQ650114_c;JQ650114_o;JQ650114_f;JQ650114_g
OTU3131,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,Unassigned
OTU3132,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,0,Bacteria;Chloroflexi;Ktedonobacteria;AY673403_o;AY673403_f
OTU3133,0,17,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Klebsiella
OTU3134,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,Bacteria;Chloroflexi;Ktedonobacteria;Ktedonobacterales;FR687426_f;FR687426_g
OTU3135,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,Bacteria;Chloroflexi;Ktedonobacteria;Ktedonobacterales;Ktedonobacteraceae;AY425792_g;AY425792_s
OTU3136,0,14,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,Unassigned
OTU3137,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,Bacteria;Chloroflexi;Ktedonobacteria;Ktedonobacterales;Ktedonobacteraceae;EU335378_g
OTU3138,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,0,Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;DQ906086_g
OTU3139,1,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,13,0,Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Gemmata_f
OTU314,2,7,2,20,9,14,22,1,4,8,18,6,1,0,2,0,2,1,0,29,17,0,1,0,0,0,0,1,9,25,0,1,5,0,5,0,5,7,11,13,53,4,2,40,49,5,5,2,Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Dyella
OTU3140,0,1,0,8,0,3,5,5,6,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,5,0,Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Polyangiaceae;Labilithrix
OTU3141,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,16,0,Bacteria;Chloroflexi;Ktedonobacteria;Ktedonobacterales;Ktedonobacteraceae;EF516298_g
OTU3142,0,1,3,1,0,3,0,11,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,2,1,Bacteria;Cyanobacteria;JF737898_c;JF737898_o;JF737898_f;JF737898_g
OTU3143,0,1,0,3,1,2,4,4,8,2,3,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,Bacteria;Gemmatimonadetes;Gemmatimonadetes_c;Gemmatimonadales;Gemmatimonadaceae;GQ402821_g
OTU3144,0,115,0,51,81,203,156,161,242,192,221,677,4,12,12,2,11,28,0,33,153,3,0,2,0,2,47,5,404,49,1,5,7,37,21,46,158,9,99,41,97,41,16,105,90,0,122,1,Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;GQ339162_g
OTU3145,2,12,2,1,3,7,7,2,4,1,6,0,2,3,0,0,0,1,0,2,8,0,0,0,1,0,1,0,2,5,0,0,2,9,2,3,1,0,6,3,14,3,3,15,19,1,12,2,Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Polyangiaceae;Labilithrix
OTU3146,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,0,Bacteria;Chloroflexi;Ktedonobacteria;Ktedonobacterales;Ktedonobacteraceae;DQ395967_g
OTU3147,0,0,0,7,4,7,2,8,0,4,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,6,0,Bacteria;Actinobacteria;Actinobacteria_c;Catenulisporales;Actinospicaceae;Actinospica
OTU3148,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,20,0,Bacteria;Chloroflexi;Ktedonobacteria;Ktedonobacterales;Ktedonobacteraceae;DQ395967_g
OTU3149,45,36,63,60,41,22,23,49,34,18,36,14,34,14,5,8,17,42,8,34,2,14,18,18,6,8,6,23,6,11,29,6,13,24,27,40,28,13,32,23,39,28,20,21,12,103,33,79,Bacteria;Actinobacteria;Rubrobacteria;Gaiellales;Gaiellaceae;Gaiella
OTU315,2,24,0,11,13,9,24,19,25,42,58,97,1,1,2,0,0,32,0,5,0,0,0,1,0,1,3,0,1,6,0,0,1,23,6,16,6,0,17,3,13,17,2,18,15,0,20,0,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Acidisphaera
OTU3150,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Bacteria;TM6;TM6_c;Babela_o
OTU3151,18,9,13,0,0,1,1,3,2,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,2,1,1,0,6,6,10,5,11,Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Gemmata_f
OTU3152,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,Bacteria;Actinobacteria;Actinobacteria_c;FJ478799_o;FJ478799_f;EF516773_g
OTU3153,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;GU454927_f;GU454927_g
OTU3154,7,2,7,7,6,1,1,11,1,2,0,1,0,4,1,1,2,16,1,1,2,0,0,3,0,1,0,2,0,0,0,1,0,15,4,11,7,10,5,9,9,17,18,5,4,23,3,15,Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Haliangiaceae;EU669634_g
OTU3155,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6,0,6,Bacteria;Actinobacteria;Rubrobacteria;Gaiellales;Gaiellaceae;Gaiella
OTU3156,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,14,Unassigned
OTU3157,13,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0,14,Bacteria;Acidobacteria;Z95718_c;Z95718_o;HQ166644_f;HM445317_g
OTU3158,20,4,9,15,25,17,12,9,8,4,1,6,3,1,0,0,1,17,0,2,4,0,1,0,0,2,3,0,4,6,6,1,0,2,7,10,12,1,11,5,11,6,7,6,4,16,8,13,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;GU127727_g
OTU3159,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,Bacteria;Bacteroidetes;Sphingobacteriia;HQ178786_o;FN811185_f;FJ947131_g
OTU316,1,0,1,0,2,1,1,0,0,0,0,0,5,28,0,116,8,8,45,2,0,0,1,54,0,3,17,2,0,0,4,10,6,7,29,76,1,58,20,5,9,12,7,0,0,1,1,3,Bacteria;Verrucomicrobia;Opitutae;Opitutales;Opitutaceae;Opitutus
OTU3160,5,0,6,0,0,0,0,1,0,1,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,9,1,4,0,3,0,3,0,0,0,4,0,6,Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae;EU881226_g
OTU3161,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,11,0,3,Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Saprospiraceae;HQ190567_g
OTU3162,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,Bacteria;Proteobacteria;Betaproteobacteria;Sterolibacterium_o;Sterolibacterium_f;Methyloversatilis
OTU3163,14,2,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,14,Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae;EU135161_g
OTU3164,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,1,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,4,0,1,1,0,0,10,0,4,Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Haliangiaceae;HM748650_g
OTU3165,1,0,2,1,0,0,0,0,0,0,0,0,1,3,2,1,0,3,0,0,0,1,3,0,0,0,3,0,0,2,0,1,0,0,1,0,0,1,0,2,1,0,0,0,0,1,0,1,Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;AF498705_g
OTU3166,4,0,1,0,0,3,0,0,2,2,6,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,4,0,6,Bacteria;Acidobacteria;Solibacteres;EU445199_o;EU445199_f;HM748715_g
OTU3167,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Gemmata_f;AB286407_g
OTU3168,12,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,9,Bacteria;Acidobacteria;DQ513087_c;DQ513087_o;DQ513087_f;HQ445680_g
OTU3169,11,0,8,1,4,0,0,8,1,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,3,4,1,0,1,1,1,7,0,1,1,1,10,1,10,Bacteria;Acidobacteria;Solibacteres;EU445199_o;EU445199_f;DQ451510_g
OTU317,4,2,4,6,0,0,0,2,0,0,1,0,10,0,0,5,11,50,2,2,9,0,3,2,1,2,0,38,2,10,16,0,5,0,13,2,2,24,20,14,26,43,1,1,1,13,4,8,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;AY234741_g
OTU3170,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,Bacteria;Proteobacteria;Deltaproteobacteria;FM253572_o;FM253572_f;FM253572_g
OTU3171,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,Bacteria;Planctomycetes;OM190_c;OM190_o;AF407728_f;AF407728_g
OTU3172,1,1,0,2,2,0,1,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,8,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Achromobacter
OTU3173,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,6,1,0,0,0,1,0,0,0,1,0,1,Unassigned
OTU3174,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,15,0,17,Bacteria;Chloroflexi;Ktedonobacteria;AY673403_o;AY673403_f
OTU3175,9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Gemmata_f;EU881267_g
OTU3176,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,6,0,8,Bacteria;Planctomycetes;Phycisphaerae;Phycisphaerales;Tepidisphaeraceae;Tepidisphaera
OTU3177,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,14,Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Chitinophagaceae;Flavitalea
OTU3178,7,0,11,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,0,5,Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium
OTU3179,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,1,1,2,2,0,3,3,Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae;EF492942_g
OTU318,7,10,21,65,38,1,10,7,4,5,9,4,3,0,1,0,1,36,0,4,50,0,0,2,0,1,7,6,24,84,3,1,0,2,16,0,3,16,36,16,67,189,15,31,46,22,10,13,Bacteria;Proteobacteria;Gammaproteobacteria;Steroidobacter_o;DQ480487_f;DQ480487_g
OTU3180,3,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,4,Bacteria;Firmicutes;Clostridia;Clostridiales;Desulfitobacterium_f;Desulfosporosinus
OTU3181,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,6,Bacteria;Bacteroidetes;Sphingobacteriia;HQ178786_o;FN811185_f;EU133692_g;EU133692_s
OTU3182,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,Bacteria;Planctomycetes;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;EU881210_g
OTU3183,5,0,11,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,7,0,4,Bacteria;Chloroflexi;GQ396871_c;GQ396871_o;GQ396871_f;GQ396871_g
OTU3184,4,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,3,0,3,Bacteria;TM6;TM6_c;Babela_o
OTU3185,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,Bacteria;Chloroflexi;Ktedonobacteria;Ktedonobacterales;FR687426_f;GU113056_g
OTU3186,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,5,Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Gemmata_f;DQ906072_g
OTU3187,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,Bacteria;Proteobacteria;Deltaproteobacteria;FM253572_o;FM253606_f;FM253606_g
OTU3188,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Bacteria;Proteobacteria;Gammaproteobacteria;Acidiferrobacterales;Acidiferrobacteraceae;Sulfurifustis
OTU3189,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Gemmata_f
OTU319,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,5,10,50,0,0,4,36,4,0,4,19,3,0,20,110,223,0,5,9,4,0,1,2,0,1,2,17,0,0,0,0,0,Bacteria;Gemmatimonadetes;Gemmatimonadetes_c;Gemmatimonadales;Gemmatimonadaceae
OTU3190,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,Bacteria;Actinobacteria;Rubrobacteria;Gaiellales;Gaiellaceae;Gaiella
OTU3191,2,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,Bacteria;Bacteroidetes;Sphingobacteriia;HQ178786_o;FN811185_f;FJ947131_g
OTU3192,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,Bacteria;Planctomycetes;Phycisphaerae;Phycisphaerales;Tepidisphaeraceae;Tepidisphaera
OTU3193,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,Bacteria;Latescibacteria_WS3;Latescibacter_c;AM991194_o;AM991194_f;AM991194_g
OTU3194,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,Bacteria;Latescibacteria_WS3;Latescibacter_c;AM991194_o;AM991194_f;AM991194_g
OTU3195,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,11,0,7,Bacteria;Proteobacteria;Betaproteobacteria;DQ009366_o;DQ009366_f;EU421844_g
OTU3196,13,1,9,20,0,2,1,0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,1,0,0,0,1,0,5,0,10,Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Rummeliibacillus
OTU3197,12,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,11,Bacteria;Planctomycetes;Phycisphaerae;Phycisphaerales;Tepidisphaeraceae;Tepidisphaera
OTU3198,9,8,10,3,3,3,12,13,3,1,2,4,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,1,2,2,1,3,0,2,3,2,3,1,9,6,10,Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Gemmata_f;DQ906072_g
OTU3199,11,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,11,Bacteria;Armatimonadetes;FJ479425_c;JF319233_o;JF319233_f;JF319233_g
